symbol	tx_id	tx_biotype	exon_id	exon_rank
Gm44658	Gm44658	lincRNA	NA	NA
Gm44659	Gm44659	lincRNA	NA	NA
Gm44660	Gm44660	TEC	NA	NA
Gm44661	Gm44661	TEC	NA	NA
Gm44662	Gm44662	lincRNA	NA	NA
Gm44663	Gm44663	TEC	NA	NA
Gm44664	Gm44664	TEC	NA	NA
Gm44665	Gm44665	unprocessed_pseudogene	NA	NA
Gm44666	Gm44666	processed_pseudogene	NA	NA
Gm44667	Gm44667	TEC	NA	NA
Gm44668	Gm44668	TEC	NA	NA
Gm44669	Gm44669	TEC	NA	NA
Gm44672	Gm44672	antisense	NA	NA
Gm44673	Gm44673	TEC	NA	NA
Gm44674	Gm44674	antisense	NA	NA
Gm44675	Gm44675	TEC	NA	NA
Gm44676	Gm44676	TEC	NA	NA
Gm44677	Gm44677	TEC	NA	NA
Gm44678	Gm44678	TEC	NA	NA
Gm44679	Gm44679	TEC	NA	NA
Gm4468	Gm4468	processed_pseudogene	NA	NA
Gm44680	Gm44680	TEC	NA	NA
Gm44681	Gm44681	TEC	NA	NA
Gm44682	Gm44682	TEC	NA	NA
Gm44683	Gm44683	processed_pseudogene	NA	NA
Gm44684	Gm44684	processed_transcript	NA	NA
Gm44686	Gm44686	antisense	NA	NA
Gm44687	Gm44687	processed_pseudogene	NA	NA
Gm44688	Gm44688	TEC	NA	NA
Gm44689	Gm44689	lincRNA	NA	NA
Gm44690	Gm44690	processed_pseudogene	NA	NA
Gm44691	Gm44691	lincRNA	NA	NA
Gm44692	Gm44692	lincRNA	NA	NA
Gm44693	Gm44693	lincRNA	NA	NA
Gm44694	Gm44694	TEC	NA	NA
Gm44695	Gm44695	TEC	NA	NA
Gm44696	Gm44696	lincRNA	NA	NA
Gm44697	Gm44697	TEC	NA	NA
Gm44698	Gm44698	lincRNA	NA	NA
Gm44699	Gm44699	sense_intronic	NA	NA
Gm44700	Gm44700	antisense	NA	NA
Gm44702	Gm44702	antisense	NA	NA
Gm44703	Gm44703	processed_pseudogene	NA	NA
Gm44704	Gm44704	TEC	NA	NA
Gm44705	Gm44705	processed_pseudogene	NA	NA
Gm44706	Gm44706	antisense	NA	NA
Gm44707	Gm44707	lincRNA	NA	NA
Gm44708	Gm44708	TEC	NA	NA
Gm44709	Gm44709	antisense	NA	NA
Gm4471	Gm4471	processed_pseudogene	NA	NA
Gm4471	Gm4471	processed_pseudogene	NA	NA
Gm44710	Gm44710	antisense	NA	NA
Gm44711	Gm44711	TEC	NA	NA
Gm44712	Gm44712	TEC	NA	NA
Gm44713	Gm44713	unprocessed_pseudogene	NA	NA
Gm44714	Gm44714	lincRNA	NA	NA
Gm44715	Gm44715	processed_pseudogene	NA	NA
Gm44716	Gm44716	TEC	NA	NA
Gm44717	Gm44717	lincRNA	NA	NA
Gm44718	Gm44718	lincRNA	NA	NA
Gm44719	Gm44719	TEC	NA	NA
Gm44720	Gm44720	processed_pseudogene	NA	NA
Gm44721	Gm44721	TEC	NA	NA
Gm44722	Gm44722	TEC	NA	NA
Gm44723	Gm44723	TEC	NA	NA
Gm44724	Gm44724	lincRNA	NA	NA
Gm44725	Gm44725	lincRNA	NA	NA
Gm44726	Gm44726	processed_pseudogene	NA	NA
Gm44727	Gm44727	processed_pseudogene	NA	NA
Gm44729	Gm44729	TEC	NA	NA
Gm4473	Gm4473	bidirectional_promoter_lncRNA	NA	NA
Gm44730	Gm44730	lincRNA	NA	NA
Gm44731	Gm44731	antisense	NA	NA
Gm44732	Gm44732	antisense	NA	NA
Gm44733	Gm44733	lincRNA	NA	NA
Gm44734	Gm44734	lincRNA	NA	NA
Gm44735	Gm44735	TEC	NA	NA
Gm44736	Gm44736	lincRNA	NA	NA
Gm44737	Gm44737	lincRNA	NA	NA
Gm44738	Gm44738	lincRNA	NA	NA
Gm44739	Gm44739	lincRNA	NA	NA
Gm44740	Gm44740	TEC	NA	NA
Gm44741	Gm44741	TEC	NA	NA
Gm44742	Gm44742	TEC	NA	NA
Gm44743	Gm44743	processed_pseudogene	NA	NA
Gm44744	Gm44744	lincRNA	NA	NA
Gm44745	Gm44745	TEC	NA	NA
Gm44746	Gm44746	TEC	NA	NA
Gm44748	Gm44748	lincRNA	NA	NA
Gm44749	Gm44749	TEC	NA	NA
Gm44750	Gm44750	TEC	NA	NA
Gm44751	Gm44751	lincRNA	NA	NA
Gm44752	Gm44752	antisense	NA	NA
Gm44753	Gm44753	lincRNA	NA	NA
Gm44754	Gm44754	processed_pseudogene	NA	NA
Gm44755	Gm44755	TEC	NA	NA
Gm44756	Gm44756	antisense	NA	NA
Gm44757	Gm44757	TEC	NA	NA
Gm44758	Gm44758	TEC	NA	NA
Gm44759	Gm44759	antisense	NA	NA
Gm44760	Gm44760	TEC	NA	NA
Gm44761	Gm44761	lincRNA	NA	NA
Gm44763	Gm44763	antisense	NA	NA
Gm44764	Gm44764	processed_transcript	NA	NA
Gm44765	Gm44765	TEC	NA	NA
Gm44767	Gm44767	antisense	NA	NA
Gm44768	Gm44768	processed_pseudogene	NA	NA
Gm44769	Gm44769	TEC	NA	NA
Gm44770	Gm44770	TEC	NA	NA
Gm44771	Gm44771	TEC	NA	NA
Gm44773	Gm44773	lincRNA	NA	NA
Gm44775	Gm44775	TEC	NA	NA
Gm44776	Gm44776	processed_pseudogene	NA	NA
Gm44777	Gm44777	antisense	NA	NA
Gm44778	Gm44778	lincRNA	NA	NA
Gm44779	Gm44779	unprocessed_pseudogene	NA	NA
Gm4478	Gm4478	processed_pseudogene	NA	NA
Gm44780	Gm44780	antisense	NA	NA
Gm44781	Gm44781	antisense	NA	NA
Gm44782	Gm44782	unprocessed_pseudogene	NA	NA
Gm44784	Gm44784	lincRNA	NA	NA
Gm44785	Gm44785	lincRNA	NA	NA
Gm44786	Gm44786	lincRNA	NA	NA
Gm44787	Gm44787	lincRNA	NA	NA
Gm44788	Gm44788	lincRNA	NA	NA
Gm44789	Gm44789	TEC	NA	NA
Gm4479	Gm4479	processed_pseudogene	NA	NA
Gm44790	Gm44790	protein_coding	NA	NA
Gm44792	Gm44792	TEC	NA	NA
Gm44793	Gm44793	antisense	NA	NA
Gm44794	Gm44794	TEC	NA	NA
Gm44795	Gm44795	processed_pseudogene	NA	NA
Gm44796	Gm44796	processed_transcript	NA	NA
Gm44797	Gm44797	TEC	NA	NA
Gm44798	Gm44798	TEC	NA	NA
Gm44799	Gm44799	TEC	NA	NA
Gm44800	Gm44800	TEC	NA	NA
Gm44801	Gm44801	TEC	NA	NA
Gm44802	Gm44802	TEC	NA	NA
Gm44803	Gm44803	processed_pseudogene	NA	NA
Gm44805	Gm44805	protein_coding	NA	NA
Gm44806	Gm44806	TEC	NA	NA
Gm44807	Gm44807	processed_pseudogene	NA	NA
Gm44808	Gm44808	lincRNA	NA	NA
Gm44809	Gm44809	TEC	NA	NA
Gm44811	Gm44811	TEC	NA	NA
Gm44812	Gm44812	lincRNA	NA	NA
Gm44813	Gm44813	lincRNA	NA	NA
Gm44814	Gm44814	TEC	NA	NA
Gm44815	Gm44815	TEC	NA	NA
Gm44816	Gm44816	TEC	NA	NA
Gm44817	Gm44817	TEC	NA	NA
Gm44818	Gm44818	lincRNA	NA	NA
Gm4482	Gm4482	processed_pseudogene	NA	NA
Gm44820	Gm44820	processed_pseudogene	NA	NA
Gm44821	Gm44821	processed_pseudogene	NA	NA
Gm44822	Gm44822	TEC	NA	NA
Gm44823	Gm44823	unprocessed_pseudogene	NA	NA
Gm44824	Gm44824	processed_pseudogene	NA	NA
Gm44825	Gm44825	processed_pseudogene	NA	NA
Gm44826	Gm44826	TEC	NA	NA
Gm44827	Gm44827	lincRNA	NA	NA
Gm44828	Gm44828	processed_pseudogene	NA	NA
Gm44829	Gm44829	TEC	NA	NA
Gm44830	Gm44830	TEC	NA	NA
Gm44831	Gm44831	TEC	NA	NA
Gm44832	Gm44832	antisense	NA	NA
Gm44833	Gm44833	processed_pseudogene	NA	NA
Gm44834	Gm44834	TEC	NA	NA
Gm44835	Gm44835	TEC	NA	NA
Gm44836	Gm44836	sense_intronic	NA	NA
Gm44837	Gm44837	lincRNA	NA	NA
Gm44839	Gm44839	lincRNA	NA	NA
Gm44840	Gm44840	processed_transcript	NA	NA
Gm44842	Gm44842	TEC	NA	NA
Gm44843	Gm44843	TEC	NA	NA
Gm44844	Gm44844	processed_pseudogene	NA	NA
Gm44845	Gm44845	processed_pseudogene	NA	NA
Gm44846	Gm44846	TEC	NA	NA
Gm44847	Gm44847	TEC	NA	NA
Gm44848	Gm44848	TEC	NA	NA
Gm44849	Gm44849	processed_pseudogene	NA	NA
Gm44850	Gm44850	antisense	NA	NA
Gm44851	Gm44851	antisense	NA	NA
Gm44852	Gm44852	processed_pseudogene	NA	NA
Gm44853	Gm44853	processed_pseudogene	NA	NA
Gm44854	Gm44854	lincRNA	NA	NA
Gm44855	Gm44855	processed_pseudogene	NA	NA
Gm44856	Gm44856	processed_pseudogene	NA	NA
Gm44857	Gm44857	processed_pseudogene	NA	NA
Gm44858	Gm44858	unprocessed_pseudogene	NA	NA
Gm44859	Gm44859	unprocessed_pseudogene	NA	NA
Gm4486	Gm4486	processed_pseudogene	NA	NA
Gm44860	Gm44860	TEC	NA	NA
Gm44861	Gm44861	TEC	NA	NA
Gm44862	Gm44862	TEC	NA	NA
Gm44863	Gm44863	TEC	NA	NA
Gm44864	Gm44864	antisense	NA	NA
Gm44865	Gm44865	processed_pseudogene	NA	NA
Gm44866	Gm44866	lincRNA	NA	NA
Gm44867	Gm44867	sense_intronic	NA	NA
Gm44869	Gm44869	processed_pseudogene	NA	NA
Gm4487	Gm4487	processed_pseudogene	NA	NA
Gm44870	Gm44870	processed_pseudogene	NA	NA
Gm44871	Gm44871	unprocessed_pseudogene	NA	NA
Gm44872	Gm44872	processed_pseudogene	NA	NA
Gm44873	Gm44873	TEC	NA	NA
Gm44874	Gm44874	TEC	NA	NA
Gm44876	Gm44876	antisense	NA	NA
Gm44877	Gm44877	antisense	NA	NA
Gm44878	Gm44878	TEC	NA	NA
Gm44879	Gm44879	processed_pseudogene	NA	NA
Gm44881	Gm44881	processed_pseudogene	NA	NA
Gm44882	Gm44882	TEC	NA	NA
Gm44883	Gm44883	TEC	NA	NA
Gm44886	Gm44886	lincRNA	NA	NA
Gm44887	Gm44887	processed_pseudogene	NA	NA
Gm44888	Gm44888	TEC	NA	NA
Gm44889	Gm44889	lincRNA	NA	NA
Gm4489	Gm4489	lincRNA	NA	NA
Gm44891	Gm44891	TEC	NA	NA
Gm44892	Gm44892	lincRNA	NA	NA
Gm44893	Gm44893	lincRNA	NA	NA
Gm44894	Gm44894	TEC	NA	NA
Gm44895	Gm44895	TEC	NA	NA
Gm44896	Gm44896	TEC	NA	NA
Gm44897	Gm44897	TEC	NA	NA
Gm44898	Gm44898	TEC	NA	NA
Gm44899	Gm44899	lincRNA	NA	NA
Gm44901	Gm44901	TEC	NA	NA
Gm44902	Gm44902	processed_pseudogene	NA	NA
Gm44903	Gm44903	processed_pseudogene	NA	NA
Gm44907	Gm44907	TEC	NA	NA
Gm44908	Gm44908	processed_pseudogene	NA	NA
Gm44909	Gm44909	processed_pseudogene	NA	NA
Gm4491	Gm4491	protein_coding	NA	NA
Gm44910	Gm44910	processed_pseudogene	NA	NA
Gm44911	Gm44911	processed_pseudogene	NA	NA
Gm44913	Gm44913	TEC	NA	NA
Gm44914	Gm44914	TEC	NA	NA
Gm44916	Gm44916	TEC	NA	NA
Gm44917	Gm44917	processed_pseudogene	NA	NA
Gm44919	Gm44919	TEC	NA	NA
Gm44920	Gm44920	lincRNA	NA	NA
Gm44921	Gm44921	processed_pseudogene	NA	NA
Gm44922	Gm44922	unprocessed_pseudogene	NA	NA
Gm44923	Gm44923	unprocessed_pseudogene	NA	NA
Gm44924	Gm44924	processed_transcript	NA	NA
Gm44925	Gm44925	TEC	NA	NA
Gm44926	Gm44926	TEC	NA	NA
Gm44927	Gm44927	TEC	NA	NA
Gm44928	Gm44928	TEC	NA	NA
Gm44929	Gm44929	lincRNA	NA	NA
Gm44930	Gm44930	antisense	NA	NA
Gm44931	Gm44931	TEC	NA	NA
Gm44932	Gm44932	unprocessed_pseudogene	NA	NA
Gm44933	Gm44933	lincRNA	NA	NA
Gm44934	Gm44934	lincRNA	NA	NA
Gm44936	Gm44936	TEC	NA	NA
Gm44937	Gm44937	TEC	NA	NA
Gm44938	Gm44938	processed_pseudogene	NA	NA
Gm44939	Gm44939	lincRNA	NA	NA
Gm44940	Gm44940	TEC	NA	NA
Gm44941	Gm44941	antisense	NA	NA
Gm44943	Gm44943	unprocessed_pseudogene	NA	NA
Gm44945	Gm44945	unprocessed_pseudogene	NA	NA
Gm44946	Gm44946	lincRNA	NA	NA
Gm44947	Gm44947	lincRNA	NA	NA
Gm44948	Gm44948	lincRNA	NA	NA
Gm44949	Gm44949	antisense	NA	NA
Gm44950	Gm44950	TEC	NA	NA
Gm44951	Gm44951	TEC	NA	NA
Gm44952	Gm44952	processed_pseudogene	NA	NA
Gm44953	Gm44953	TEC	NA	NA
Gm44954	Gm44954	processed_pseudogene	NA	NA
Gm44955	Gm44955	lincRNA	NA	NA
Gm44956	Gm44956	lincRNA	NA	NA
Gm44957	Gm44957	processed_transcript	NA	NA
Gm44958	Gm44958	processed_pseudogene	NA	NA
Gm44959	Gm44959	unprocessed_pseudogene	NA	NA
Gm44960	Gm44960	unprocessed_pseudogene	NA	NA
Gm44961	Gm44961	processed_pseudogene	NA	NA
Gm44962	Gm44962	processed_pseudogene	NA	NA
Gm44964	Gm44964	processed_pseudogene	NA	NA
Gm44965	Gm44965	protein_coding	NA	NA
Gm44966	Gm44966	processed_pseudogene	NA	NA
Gm44967	Gm44967	TEC	NA	NA
Gm44968	Gm44968	lincRNA	NA	NA
Gm44969	Gm44969	lincRNA	NA	NA
Gm44970	Gm44970	lincRNA	NA	NA
Gm44971	Gm44971	processed_pseudogene	NA	NA
Gm44972	Gm44972	processed_pseudogene	NA	NA
Gm44973	Gm44973	protein_coding	NA	NA
Gm44974	Gm44974	TEC	NA	NA
Gm44975	Gm44975	TEC	NA	NA
Gm44976	Gm44976	processed_pseudogene	NA	NA
Gm44977	Gm44977	processed_pseudogene	NA	NA
Gm44978	Gm44978	processed_pseudogene	NA	NA
Gm44979	Gm44979	processed_pseudogene	NA	NA
Gm44980	Gm44980	processed_pseudogene	NA	NA
Gm44981	Gm44981	TEC	NA	NA
Gm44982	Gm44982	sense_intronic	NA	NA
Gm44983	Gm44983	lincRNA	NA	NA
Gm44984	Gm44984	processed_pseudogene	NA	NA
Gm44985	Gm44985	TEC	NA	NA
Gm44986	Gm44986	TEC	NA	NA
Gm44987	Gm44987	antisense	NA	NA
Gm44988	Gm44988	processed_pseudogene	NA	NA
Gm44989	Gm44989	processed_pseudogene	NA	NA
Gm44990	Gm44990	processed_pseudogene	NA	NA
Gm44991	Gm44991	lincRNA	NA	NA
Gm44992	Gm44992	lincRNA	NA	NA
Gm44993	Gm44993	lincRNA	NA	NA
Gm44995	Gm44995	antisense	NA	NA
Gm44996	Gm44996	TEC	NA	NA
Gm44997	Gm44997	processed_transcript	NA	NA
Gm44998	Gm44998	TEC	NA	NA
Gm44999	Gm44999	TEC	NA	NA
Gm45001	Gm45001	TEC	NA	NA
Gm45002	Gm45002	processed_pseudogene	NA	NA
Gm45003	Gm45003	TEC	NA	NA
Gm45004	Gm45004	lincRNA	NA	NA
Gm45005	Gm45005	TEC	NA	NA
Gm45006	Gm45006	TEC	NA	NA
Gm45007	Gm45007	processed_pseudogene	NA	NA
Gm45008	Gm45008	TEC	NA	NA
Gm4501	Gm4501	processed_pseudogene	NA	NA
Gm45011	Gm45011	TEC	NA	NA
Gm45012	Gm45012	antisense	NA	NA
Gm45013	Gm45013	processed_pseudogene	NA	NA
Gm45014	Gm45014	antisense	NA	NA
Gm45015	Gm45015	protein_coding	NA	NA
Gm45016	Gm45016	antisense	NA	NA
Gm45017	Gm45017	lincRNA	NA	NA
Gm45020	Gm45020	lincRNA	NA	NA
Gm45021	Gm45021	protein_coding	NA	NA
Gm45022	Gm45022	antisense	NA	NA
Gm45023	Gm45023	processed_pseudogene	NA	NA
Gm45024	Gm45024	lincRNA	NA	NA
Gm45025	Gm45025	antisense	NA	NA
Gm45026	Gm45026	unprocessed_pseudogene	NA	NA
Gm45027	Gm45027	lincRNA	NA	NA
Gm45029	Gm45029	lincRNA	NA	NA
Gm45030	Gm45030	lincRNA	NA	NA
Gm45031	Gm45031	processed_pseudogene	NA	NA
Gm45032	Gm45032	unprocessed_pseudogene	NA	NA
Gm45033	Gm45033	TEC	NA	NA
Gm45034	Gm45034	unprocessed_pseudogene	NA	NA
Gm45037	Gm45037	lincRNA	NA	NA
Gm45038	Gm45038	processed_pseudogene	NA	NA
Gm45039	Gm45039	TEC	NA	NA
Gm45040	Gm45040	antisense	NA	NA
Gm45041	Gm45041	TEC	NA	NA
Gm45042	Gm45042	processed_pseudogene	NA	NA
Gm45044	Gm45044	lincRNA	NA	NA
Gm45045	Gm45045	lincRNA	NA	NA
Gm45047	Gm45047	TEC	NA	NA
Gm45048	Gm45048	processed_pseudogene	NA	NA
Gm45049	Gm45049	processed_pseudogene	NA	NA
Gm45051	Gm45051	antisense	NA	NA
Gm45051	Gm45051	lncRNA	NA	NA
Gm45052	Gm45052	lincRNA	NA	NA
Gm45053	Gm45053	TEC	NA	NA
Gm45054	Gm45054	lincRNA	NA	NA
Gm45056	Gm45056	lincRNA	NA	NA
Gm45058	Gm45058	antisense	NA	NA
Gm45059	Gm45059	TEC	NA	NA
Gm45060	Gm45060	antisense	NA	NA
Gm45061	Gm45061	TEC	NA	NA
Gm45062	Gm45062	protein_coding	NA	NA
Gm45063	Gm45063	processed_pseudogene	NA	NA
Gm45064	Gm45064	lincRNA	NA	NA
Gm45066	Gm45066	TEC	NA	NA
Gm45069	Gm45069	lincRNA	NA	NA
Gm45070	Gm45070	processed_pseudogene	NA	NA
Gm45071	Gm45071	unprocessed_pseudogene	NA	NA
Gm45072	Gm45072	TEC	NA	NA
Gm45073	Gm45073	TEC	NA	NA
Gm45074	Gm45074	TEC	NA	NA
Gm45075	Gm45075	lincRNA	NA	NA
Gm45076	Gm45076	lincRNA	NA	NA
Gm45078	Gm45078	processed_pseudogene	NA	NA
Gm45079	Gm45079	lincRNA	NA	NA
Gm45080	Gm45080	processed_pseudogene	NA	NA
Gm45081	Gm45081	lincRNA	NA	NA
Gm45082	Gm45082	TEC	NA	NA
Gm45083	Gm45083	lincRNA	NA	NA
Gm45084	Gm45084	TEC	NA	NA
Gm45085	Gm45085	processed_pseudogene	NA	NA
Gm45086	Gm45086	lincRNA	NA	NA
Gm45088	Gm45088	TEC	NA	NA
Gm45089	Gm45089	TEC	NA	NA
Gm45090	Gm45090	lincRNA	NA	NA
Gm45091	Gm45091	antisense	NA	NA
Gm45092	Gm45092	lincRNA	NA	NA
Gm45093	Gm45093	TEC	NA	NA
Gm45094	Gm45094	TEC	NA	NA
Gm45095	Gm45095	antisense	NA	NA
Gm45096	Gm45096	lincRNA	NA	NA
Gm45098	Gm45098	TEC	NA	NA
Gm4510	Gm4510	processed_pseudogene	NA	NA
Gm45100	Gm45100	processed_pseudogene	NA	NA
Gm45101	Gm45101	processed_pseudogene	NA	NA
Gm45102	Gm45102	TEC	NA	NA
Gm45104	Gm45104	TEC	NA	NA
Gm45105	Gm45105	processed_pseudogene	NA	NA
Gm45110	Gm45110	TEC	NA	NA
Gm45112	Gm45112	TEC	NA	NA
Gm45113	Gm45113	processed_pseudogene	NA	NA
Gm45114	Gm45114	TEC	NA	NA
Gm45115	Gm45115	unprocessed_pseudogene	NA	NA
Gm45116	Gm45116	unprocessed_pseudogene	NA	NA
Gm45117	Gm45117	TEC	NA	NA
Gm45118	Gm45118	unprocessed_pseudogene	NA	NA
Gm45119	Gm45119	unprocessed_pseudogene	NA	NA
Gm4512	Gm4512	processed_pseudogene	NA	NA
Gm45120	Gm45120	TEC	NA	NA
Gm45121	Gm45121	lincRNA	NA	NA
Gm45122	Gm45122	unprocessed_pseudogene	NA	NA
Gm45124	Gm45124	TEC	NA	NA
Gm45125	Gm45125	unprocessed_pseudogene	NA	NA
Gm45126	Gm45126	unprocessed_pseudogene	NA	NA
Gm45127	Gm45127	unprocessed_pseudogene	NA	NA
Gm45129	Gm45129	TEC	NA	NA
Gm4513	Gm4513	protein_coding	NA	NA
Gm45130	Gm45130	TEC	NA	NA
Gm45131	Gm45131	TEC	NA	NA
Gm45132	Gm45132	TEC	NA	NA
Gm45133	Gm45133	TEC	NA	NA
Gm45134	Gm45134	unprocessed_pseudogene	NA	NA
Gm45135	Gm45135	unprocessed_pseudogene	NA	NA
Gm45136	Gm45136	TEC	NA	NA
Gm45137	Gm45137	TEC	NA	NA
Gm45139	Gm45139	TEC	NA	NA
Gm45140	Gm45140	protein_coding	NA	NA
Gm45141	Gm45141	TEC	NA	NA
Gm45144	Gm45144	lincRNA	NA	NA
Gm45145	Gm45145	lincRNA	NA	NA
Gm45146	Gm45146	processed_pseudogene	NA	NA
Gm45147	Gm45147	processed_pseudogene	NA	NA
Gm45148	Gm45148	sense_intronic	NA	NA
Gm45149	Gm45149	TEC	NA	NA
Gm45150	Gm45150	processed_pseudogene	NA	NA
Gm45151	Gm45151	lincRNA	NA	NA
Gm45153	Gm45153	TEC	NA	NA
Gm45155	Gm45155	lincRNA	NA	NA
Gm45156	Gm45156	unprocessed_pseudogene	NA	NA
Gm45157	Gm45157	processed_pseudogene	NA	NA
Gm45159	Gm45159	lincRNA	NA	NA
Gm45160	Gm45160	TEC	NA	NA
Gm45161	Gm45161	TEC	NA	NA
Gm45162	Gm45162	processed_pseudogene	NA	NA
Gm45163	Gm45163	lincRNA	NA	NA
Gm45164	Gm45164	lincRNA	NA	NA
Gm45165	Gm45165	TEC	NA	NA
Gm45166	Gm45166	TEC	NA	NA
Gm45167	Gm45167	processed_pseudogene	NA	NA
Gm45168	Gm45168	lincRNA	NA	NA
Gm45169	Gm45169	lincRNA	NA	NA
Gm45170	Gm45170	TEC	NA	NA
Gm45171	Gm45171	processed_pseudogene	NA	NA
Gm45172	Gm45172	TEC	NA	NA
Gm45173	Gm45173	processed_pseudogene	NA	NA
Gm45174	Gm45174	TEC	NA	NA
Gm45175	Gm45175	lincRNA	NA	NA
Gm45176	Gm45176	TEC	NA	NA
Gm45177	Gm45177	TEC	NA	NA
Gm45178	Gm45178	TEC	NA	NA
Gm45179	Gm45179	TEC	NA	NA
Gm4518	Gm4518	processed_pseudogene	NA	NA
Gm45181	Gm45181	lincRNA	NA	NA
Gm45182	Gm45182	TEC	NA	NA
Gm45183	Gm45183	TEC	NA	NA
Gm45184	Gm45184	lincRNA	NA	NA
Gm45185	Gm45185	TEC	NA	NA
Gm45186	Gm45186	processed_pseudogene	NA	NA
Gm45187	Gm45187	antisense	NA	NA
Gm45188	Gm45188	antisense	NA	NA
Gm45189	Gm45189	processed_pseudogene	NA	NA
Gm45191	Gm45191	TEC	NA	NA
Gm45192	Gm45192	processed_pseudogene	NA	NA
Gm45193	Gm45193	processed_transcript	NA	NA
Gm45194	Gm45194	protein_coding	NA	NA
Gm45195	Gm45195	unprocessed_pseudogene	NA	NA
Gm45196	Gm45196	unprocessed_pseudogene	NA	NA
Gm45197	Gm45197	unprocessed_pseudogene	NA	NA
Gm45198	Gm45198	unprocessed_pseudogene	NA	NA
Gm45199	Gm45199	TEC	NA	NA
Gm45200	Gm45200	TEC	NA	NA
Gm45201	Gm45201	TEC	NA	NA
Gm45202	Gm45202	lincRNA	NA	NA
Gm45203	Gm45203	TEC	NA	NA
Gm45204	Gm45204	TEC	NA	NA
Gm45205	Gm45205	TEC	NA	NA
Gm45206	Gm45206	TEC	NA	NA
Gm45207	Gm45207	processed_pseudogene	NA	NA
Gm45208	Gm45208	protein_coding	NA	NA
Gm45209	Gm45209	processed_pseudogene	NA	NA
Gm45210	Gm45210	TEC	NA	NA
Gm45211	Gm45211	TEC	NA	NA
Gm45212	Gm45212	TEC	NA	NA
Gm45213	Gm45213	protein_coding	NA	NA
Gm45215	Gm45215	processed_pseudogene	NA	NA
Gm45216	Gm45216	sense_overlapping	NA	NA
Gm45217	Gm45217	TEC	NA	NA
Gm45218	Gm45218	lincRNA	NA	NA
Gm45219	Gm45219	processed_pseudogene	NA	NA
Gm45220	Gm45220	TEC	NA	NA
Gm45221	Gm45221	TEC	NA	NA
Gm45222	Gm45222	TEC	NA	NA
Gm45223	Gm45223	TEC	NA	NA
Gm45224	Gm45224	processed_pseudogene	NA	NA
Gm45225	Gm45225	unprocessed_pseudogene	NA	NA
Gm45226	Gm45226	processed_pseudogene	NA	NA
Gm45227	Gm45227	processed_pseudogene	NA	NA
Gm45228	Gm45228	processed_pseudogene	NA	NA
Gm45231	Gm45231	antisense	NA	NA
Gm45232	Gm45232	processed_pseudogene	NA	NA
Gm45234	Gm45234	protein_coding	NA	NA
Gm45235	Gm45235	processed_transcript	NA	NA
Gm45236	Gm45236	TEC	NA	NA
Gm45237	Gm45237	lincRNA	NA	NA
Gm45238	Gm45238	lincRNA	NA	NA
Gm4524	Gm4524	antisense	NA	NA
Gm45240	Gm45240	TEC	NA	NA
Gm45241	Gm45241	lincRNA	NA	NA
Gm45242	Gm45242	TEC	NA	NA
Gm45244	Gm45244	TEC	NA	NA
Gm45245	Gm45245	processed_pseudogene	NA	NA
Gm45246	Gm45246	processed_pseudogene	NA	NA
Gm45247	Gm45247	processed_pseudogene	NA	NA
Gm45249	Gm45249	processed_pseudogene	NA	NA
Gm4525	Gm4525	processed_pseudogene	NA	NA
Gm45250	Gm45250	lincRNA	NA	NA
Gm45251	Gm45251	TEC	NA	NA
Gm45252	Gm45252	processed_pseudogene	NA	NA
Gm45253	Gm45253	lincRNA	NA	NA
Gm45255	Gm45255	TEC	NA	NA
Gm45257	Gm45257	TEC	NA	NA
Gm45258	Gm45258	TEC	NA	NA
Gm45259	Gm45259	TEC	NA	NA
Gm4526	Gm4526	unprocessed_pseudogene	NA	NA
Gm45261	Gm45261	protein_coding	NA	NA
Gm45262	Gm45262	TEC	NA	NA
Gm45263	Gm45263	TEC	NA	NA
Gm45264	Gm45264	TEC	NA	NA
Gm45265	Gm45265	TEC	NA	NA
Gm45266	Gm45266	TEC	NA	NA
Gm45267	Gm45267	antisense	NA	NA
Gm45268	Gm45268	processed_pseudogene	NA	NA
Gm45269	Gm45269	processed_pseudogene	NA	NA
Gm45271	Gm45271	lincRNA	NA	NA
Gm45272	Gm45272	lincRNA	NA	NA
Gm45273	Gm45273	processed_pseudogene	NA	NA
Gm45274	Gm45274	lincRNA	NA	NA
Gm45275	Gm45275	processed_pseudogene	NA	NA
Gm45276	Gm45276	TEC	NA	NA
Gm45277	Gm45277	lincRNA	NA	NA
Gm45278	Gm45278	antisense	NA	NA
Gm45279	Gm45279	processed_pseudogene	NA	NA
Gm4528	Gm4528	processed_pseudogene	NA	NA
Gm45280	Gm45280	TEC	NA	NA
Gm45282	Gm45282	lincRNA	NA	NA
Gm45283	Gm45283	processed_pseudogene	NA	NA
Gm45285	Gm45285	antisense	NA	NA
Gm45286	Gm45286	TEC	NA	NA
Gm45288	Gm45288	processed_pseudogene	NA	NA
Gm45289	Gm45289	TEC	NA	NA
Gm4529	Gm4529	processed_pseudogene	NA	NA
Gm45290	Gm45290	TEC	NA	NA
Gm45292	Gm45292	TEC	NA	NA
Gm45293	Gm45293	TEC	NA	NA
Gm45294	Gm45294	TEC	NA	NA
Gm45295	Gm45295	TEC	NA	NA
Gm45296	Gm45296	processed_pseudogene	NA	NA
Gm45297	Gm45297	TEC	NA	NA
Gm45299	Gm45299	transcribed_processed_pseudogene	NA	NA
